12/01/2018 03:42,,,
Código,Descrição,Início de Vigência,Fim de Vigência
33062000,Fios utilizados para limpar os espaços,13/03/2007,-
33069000,Outros,13/03/2007,-
33071010,Cremes de barbear,13/03/2007,-
33071090,Outras,13/03/2007,-
33072000,Desodorantes corporais e antiperspirantes,13/03/2007,-
33073000,Sais perfumados e outras preparações para banhos,13/03/2007,-
33074100,Agarbate e outras preparações odoríferas que atuem,13/03/2007,-
33074910,Desodorantes de ambientes,13/03/2007,-
33074990,Outras,13/03/2007,-
33079010,Soluções para lentes de contato ou para olhos,13/03/2007,-
33079020,"Pastas (""ouates""), feltros  ou falsos tecidos,",13/03/2007,-
33079090,Outros,13/03/2007,-
34011110,Sabões,13/03/2007,-
34011120,Produtos e preparações orgânicos tensoativos,13/03/2007,-
34011130,"Papel, pastas (""ouates""), feltros e falsos",13/03/2007,-
34011910,Sabões,13/03/2007,-
34011919,OUTROS SABOES,07/05/2007,-
34011990,Outros,13/03/2007,-
34012000,Sabões sob outras formas,13/03/2007,-
34013000,Produtos e preparações orgânicos tensoativos,13/03/2007,-
34021100,Aniônicos,13/03/2007,-
34021200,Catiônicos,13/03/2007,-
34021300,Não iônicos,13/03/2007,-
34021900,Outros,13/03/2007,-
34022000,Preparações acondicionadas para venda a retalho,13/03/2007,-
34029000,Outras,13/03/2007,-
34031110,Para tratamento de matérias têxteis,13/03/2007,-
34031190,Outras,13/03/2007,-
34031900,Outras,13/03/2007,-
34039110,Para tratamento de matérias têxteis,13/03/2007,-
34039190,Outras,13/03/2007,-
34039900,Outras,13/03/2007,-
34041000,De linhita modificada quimicamente,13/03/2007,-
34042000,De poli(oxietileno) (polietilenoglicol),13/03/2007,-
34049010,De polietileno,13/03/2007,-
34049020,De policloronaftaleno,13/03/2007,-
34049030,De cloroparafinas sólidas,13/03/2007,-
34049040,De linhita modificada quimicamente,01/01/2008,-
34049091,Lacres e ceras de composição semelhante,13/03/2007,-
34049092,"Outras ceras preparadas, indicadas nas Notas 5 B)",13/03/2007,-
34049099,Outras,13/03/2007,-
34051000,"Pomadas, cremes e preparações semelhantes, para",13/03/2007,-
34052000,"Encáusticas e preparações semelhantes, para",13/03/2007,-
34053000,Preparações para dar brilho a pinturas de,13/03/2007,-
34054000,"Pastas, pós e outras preparações para arear",13/03/2007,-
34059000,Outros,13/03/2007,-
34060000,"Velas, pavios, círios e artigos semelhantes.",13/03/2007,-
34070010,Massas ou pastas para modelar,13/03/2007,-
34070020,Ceras para dentistas,13/03/2007,-
34070090,Outras,13/03/2007,-
35011000,Caseínas,13/03/2007,-
35019011,Caseinato de sódio,13/03/2007,-
35019019,Outros,13/03/2007,-
35019020,Colas de caseína,13/03/2007,-
35021100,Seca,13/03/2007,-
35021900,Outra,13/03/2007,-
35022000,"Lactalbumina, incluídos os concentrados de duas ou",13/03/2007,-
35029000,Outros,13/03/2007,-
35030010,Gelatinas e seus derivados,13/03/2007,-
35030020,Ictiocola (cola de peixe),13/03/2007,-
35030090,Outras,13/03/2007,-
35040011,Peptonas de carne,13/03/2007,-
35040019,Outros,13/03/2007,-
35040020,Outras matérias protéicas e seus derivados,13/03/2007,-
35040030,Pó de peles,13/03/2007,-
35051010,Dextrina,13/03/2007,-
35051091,Amidos e féculas eterificados ou esterificados,13/03/2007,-
35051099,Outros,13/03/2007,-
35052010,À base de amido ou de fécula,13/03/2007,-
35052090,Outras,13/03/2007,-
35061000,Produtos de qualquer espécie utilizados como colas,13/03/2007,-
35069100,Adesivos à base de polímeros das posições 39.01 a,13/03/2007,-
35069900,Outros,13/03/2007,-
35071000,Coalho e seus concentrados,13/03/2007,-
35079014,Pepsina e seus concentrados,13/03/2007,-
35079015,Enzimas pancreáticas e seus concentrados,13/03/2007,-
35079016,Papaína e seus concentrados,13/03/2007,-
35079019,Outros,13/03/2007,-
35079021,Para amaciar carne,13/03/2007,-
35079029,Outras,13/03/2007,-
36010000,Pólvoras propulsivas.,13/03/2007,-
36020010,Dinamite,13/03/2007,-
36020020,Misturas à base de nitrato de amônio,13/03/2007,-
36020090,Outros,13/03/2007,-
36030010,"Estopins ou rastilhos, de segurança",13/03/2007,-
36030020,Cordéis detonantes,13/03/2007,-
36030030,Fulminantes e cápsulas fulminantes,13/03/2007,-
36030040,Escorvas,13/03/2007,-
36030050,Detonadores elétricos,13/03/2007,-
36041000,Fogos de artifício,13/03/2007,-
36049000,Outros,13/03/2007,-
36050000,"Fósforos, exceto os artigos de pirotecnia da",13/03/2007,-
36061000,Combustíveis líquidos e combustíveis gasosos,13/03/2007,-
36069000,Outros,13/03/2007,-
37011000,Para raios X,13/03/2007,-
37012010,"Em cartuchos (""film packs"")",13/03/2007,-
37012090,Outros,13/03/2007,-
37013000,Outras chapas e filmes cuja dimensão de pelo menos,13/03/2007,-
37019100,Para fotografia a cores (policromos),13/03/2007,-
37019900,Outros,13/03/2007,-
37021000,Para raios X,13/03/2007,-
37022000,Filmes de revelação e copiagem instantâneas,13/03/2007,-
37023100,Para fotografia a cores (policromos),13/03/2007,-
37023200,"Outros, contendo uma emulsão de halogenetos de",13/03/2007,-
37023900,Outros,13/03/2007,-
37024100,De largura superior a 610 mm e comprimento,13/03/2007,-
37024200,De largura superior a 610 mm e comprimento,13/03/2007,-
37024300,De largura superior a 610 mm e comprimento não,13/03/2007,-
37024400,"De largura superior a 105 mm, mas não superior a",13/03/2007,-
37025100,De largura não superior a 16 mm e comprimento não,13/03/2007,-
37025200,De largura não superior a 16 mm e comprimento,13/03/2007,-
37025300,"De largura superior a 16 mm, mas não superior a 35",13/03/2007,-
37025400,"De largura superior a 16 mm, mas não superior a 35",13/03/2007,-
37025500,"De largura superior a 16 mm, mas não superior a 35",13/03/2007,-
37025600,De largura superior a 35 mm,13/03/2007,-
37029100,De largura não superior a 16 mm,13/03/2007,-
37029300,"De largura superior a 16 mm, mas não superior a 35",13/03/2007,-
37029400,"De largura superior a 16 mm, mas não superior a 35",13/03/2007,-
37029500,De largura superior a 35 mm,13/03/2007,-
37031011,Para fotografia a cores (policromos),13/03/2007,-
37031019,Outros,13/03/2007,-
37031020,Têxteis,13/03/2007,-
37032010,Papéis ou cartões,13/03/2007,-
37032020,Têxteis,13/03/2007,-
37039010,Papéis ou cartões,13/03/2007,-
37039020,Têxteis,13/03/2007,-
37040010,Filmes cinematográficos,13/03/2007,-
37040030,Papéis ou cartões,13/03/2007,-
37040090,Outros,13/03/2007,-
37051000,Para reprodução ofsete,13/03/2007,-
37052000,Microfilmes,13/03/2007,-
37059000,Outros,13/03/2007,-
37061010,"Contendo impressão de imagens, positivos a cores",13/03/2007,-
37061090,Outros,13/03/2007,-
37069010,"Contendo impressão de imagens, positivos a cores",13/03/2007,-
37069090,Outros,13/03/2007,-
37071000,Emulsões para sensibilização de superfícies,13/03/2007,-
37079010,Fixadores,13/03/2007,-
37079020,Reveladores,13/03/2007,-
37079090,Outros,13/03/2007,-
38011000,Grafita artificial,13/03/2007,-
38012000,Grafita coloidal ou semicoloidal,13/03/2007,-
38013000,Pastas carbonadas para eletrodos e pastas,13/03/2007,-
38019010,Preparações lubrificantes (incluídas as,13/03/2007,-
38019090,Outras,13/03/2007,-
38021000,Carvões ativados,13/03/2007,-
38029010,Matérias minerais naturais ativadas,13/03/2007,-
38029090,Outros,13/03/2007,-
38030010,Em bruto,13/03/2007,-
38030020,Refinado,13/03/2007,-
38040010,Lixívias residuais da fabricação das pastas de,13/03/2007,-
38040090,Outras,13/03/2007,-
38051010,Essências de terebintina,13/03/2007,-
38051090,Outras,13/03/2007,-
38052000,Óleo de pinho,13/03/2007,-
38059000,Outros,13/03/2007,-
38059010,Óleo de pinho,01/01/2008,-
38059090,Outros,01/01/2008,-
38061010,Colofônias,13/03/2007,-
38061020,Ácidos resínicos,13/03/2007,-
38062010,Resinato de sódio,13/03/2007,-
38062020,Colofônias endurecidas,13/03/2007,-
38062091,De colofônias ou de ácidos resínicos,13/03/2007,-
38062099,Outros,13/03/2007,-
38063000,Gomas ésteres,13/03/2007,-
38069010,Derivados das colofônias ou dos ácidos resínicos,13/03/2007,-
38069090,Outros,13/03/2007,-
38070010,Alcatrões de madeira,13/03/2007,-
38070090,Outros,13/03/2007,-
38081010,Apresentados em formas ou em embalagens para venda,13/03/2007,-
38081091,À base de piretro,13/03/2007,-
38081099,Outros,13/03/2007,-
38082010,Apresentados em formas ou em embalagens para venda,13/03/2007,-
38082091,À base de compostos de cobre,13/03/2007,-
38082092,"À base de etilenobisditiocarbamatos, mesmo de",13/03/2007,-
38082093,À base de enxofre molhável,13/03/2007,-
38082099,Outros,13/03/2007,-
38083011,Herbicidas,13/03/2007,-
38083019,Outros,13/03/2007,-
38083021,À base de ésteres e aminas dos ácidos,13/03/2007,-
38083029,Outros,13/03/2007,-
38083090,Outros,13/03/2007,-
38084010,Apresentados em formas ou em embalagens para venda,13/03/2007,-
38084020,Apresentados em outras formas,13/03/2007,-
38085000,Mercadorias mencionadas na Nota 1 de subposições do presente Capítulo,01/01/2008,-
38089010,Apresentados em formas ou em embalagens para venda,13/03/2007,-
38089091,Raticidas,13/03/2007,-
38089099,Outros,13/03/2007,-
38089111,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089119,Outros,01/01/2008,-
38089191,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089192,"Outros, à base de piretro",01/01/2008,-
38089199,Outros,01/01/2008,-
38089211,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089219,Outros,01/01/2008,-
38089291,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089292,"Outros, à base de compostos de cobre, exceto etileno-bis-ditiocarbamatos",01/01/2008,-
38089293,"Outros, à base de etileno-bis-ditiocarbamatos",01/01/2008,-
38089294,"Outros, à base de enxofre molhável",01/01/2008,-
38089299,Outros,01/01/2008,-
38089311,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089312,Outros herbicidas,01/01/2008,-
38089319,Outros,01/01/2008,-
38089321,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089322,"Outros, à base de ésteres e aminas dos ácidos clorofenoxiacéticos",01/01/2008,-
38089329,Outros,01/01/2008,-
38089391,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089399,Outros,01/01/2008,-
38089411,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089419,Outros,01/01/2008,-
38089491,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089499,Outros,01/01/2008,-
38089911,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089919,Outros,01/01/2008,-
38089991,Contendo bromometano (brometo de metila) ou bromoclorometano,01/01/2008,-
38089992,Outros raticidas,01/01/2008,-
38089999,Outros,01/01/2008,-
38091010,Dos tipos utilizados na indústria têxtil,13/03/2007,-
38091090,Outros,13/03/2007,-
38099110,Aprestos preparados,13/03/2007,-
38099120,Preparações mordentes,13/03/2007,-
38099190,Outros,13/03/2007,-
38099200,Dos tipos utilizados na indústria do papel ou nas,13/03/2007,-
38099300,Dos tipos utilizados na indústria do couro ou nas,13/03/2007,-
38101010,Preparações para decapagem de metais,13/03/2007,-
38101020,"Pastas e pós para soldar, constituídos por metal e",13/03/2007,-
38109010,Fluxos para soldar e outras preparações auxiliares,13/03/2007,-
38109090,Outros,13/03/2007,-
38111100,À base de compostos de chumbo,13/03/2007,-
38111900,Outras,13/03/2007,-
38112100,Contendo óleos de petróleo ou de minerais,13/03/2007,-
38112900,Outros,13/03/2007,-
38119000,Outros,13/03/2007,-
38121000,"Preparações denominadas ""aceleradores de",13/03/2007,-
38122000,Plastificantes compostos para borracha ou,13/03/2007,-
38123011,Preparações antioxidantes,13/03/2007,-
38123019,Outros,13/03/2007,-
38123020,Para plásticos,13/03/2007,-
38130010,"Granadas e bombas, extintoras",13/03/2007,-
38130011,"Contendo bromoclorodifluormetano, bromotrifluormetano ou dibromotetrafluoretanos",01/01/2008,-
38130012,"Contendo hidrobromofluorcarbonetos do metano, do etano ou do propano (HBFC)",01/01/2008,-
38130013,"Contendo hidroclorofluorcarbonetos do metano, do etano ou do propano (HCFC)",01/01/2008,-
38130014,Contendo bromoclorometano,01/01/2008,-
38130019,Outros,01/01/2008,-
38130090,Outros,13/03/2007,-
38130091,"Contendo bromoclorodifluormetano, bromotrifluormetano ou dibromotetrafluoretanos",01/01/2008,-
38130092,"Contendo hidrobromofluorcarbonetos do metano, do etano ou do propano (HBFC)",01/01/2008,-
38130093,"Contendo hidroclorofluorcarbonetos do metano, do etano ou do propano (HCFC)",01/01/2008,-
38130099,Outros,01/01/2008,-
38140000,"Solventes e diluentes orgânicos compostos, não",13/03/2007,-
38140010,"Contendo clorofluorcarbonetos do metano, do etano ou do propano (CFC), mesmo contendo hidroclorofluorcarbonetos (HCFC)",01/01/2008,-
38140020,"Contendo hidroclorofluorcarbonetos do metano, do etano ou do propano (HBFC), mas não contendo clorofluorcarbonetos (CFC)",01/01/2008,-
38140030,"Contendo tetracloreto de carbono, bromoclorometano ou 1,1,1-tricloroetano (metilclorofôrmio)",01/01/2008,-
38140090,Outros,01/01/2008,-
38151100,Tendo como substância ativa o níquel ou um,13/03/2007,-
38151200,Tendo como substância ativa um metal precioso ou,13/03/2007,-
38151900,Outros,13/03/2007,-
38159000,Outros,13/03/2007,-
38160000,"Cimentos, argamassas, concretos (betões) e",13/03/2007,-
38170011,Dodecilbenzenos,13/03/2007,-
38170019,Outros,13/03/2007,-
38170020,Misturas de alquilnaftalenos,13/03/2007,-
38180000,"Elementos químicos impurificados (""dopés""),",13/03/2007,-
38190000,Líquidos para freios (travões) hidráulicos e,13/03/2007,-
38200000,Preparações anticongelantes e líquidos preparados,13/03/2007,-
38210000,Meios de cultura preparados para o desenvolvimento,13/03/2007,-
38220011,Sem suporte,13/03/2007,-
38220012,Em suporte,13/03/2007,-
38220020,Materiais de referência certificados.,13/03/2007,-
38231100,Ácido esteárico,13/03/2007,-
38231200,Ácido oléico,13/03/2007,-
38231300,"Ácidos graxos (gordos*) do ""tall oil""",13/03/2007,-
38231900,Outros,13/03/2007,-
38237010,Cetílico,13/03/2007,-
38237020,Esteárico,13/03/2007,-
38237030,Láurico,13/03/2007,-
38237040,Oleílico,13/03/2007,-
38237090,Outros,13/03/2007,-
38241000,Aglutinantes preparados para moldes ou para,13/03/2007,-
38241010,"A BASE DE PRODUTOS RESINOSOS NATURAIS, DO CAP. 39",21/02/2013,-
38241090,OUTROS,21/02/2013,-
38242000,"Ácidos naftênicos, seus sais insolúveis em água e",13/03/2007,-
38243000,"Carbonetos metálicos não aglomerados, misturados",13/03/2007,-
38244000,"Aditivos preparados para cimentos, argamassas ou",13/03/2007,-
38245000,"Argamassas e concretos (betões), não refratários",13/03/2007,-
38246000,"Sorbitol, exceto o da subposição 2905.44",13/03/2007,-
38247100,Contendo hidrocarbonetos acíclicos peralogenados,13/03/2007,-
38247200,"Contendo bromoclorodifluormetano, bromotrifluormetano ou dibromotetrafluoretanos",01/01/2008,-
38247300,Contendo hidrobromofluorcarbonetos (HBFC),01/01/2008,-
38247400,"Contendo hidroclorofluorcarbonetos (HCFC), mesmo que contenham perfluorcarbonetos (PFC), ou hidrofluorcarbonetos (HFC), mas que não contenham clorofluorcarbonetos (CFC)",01/01/2008,-
38247500,Contendo tetracloreto de carbono,01/01/2008,-
38247600,"Contendo 1,1,1-tricloroetano (metilclorofórmio)",01/01/2008,-
38247700,Contendo bromometano (brometo de metila) ou do bromoclorometano,01/01/2008,-
38247800,"Contendo perfluorcarbonetos (PFC) ou hidrofluorcarbonetos (HFC), mas que não contenham clorofluorcarbonetos (CFC), ou hidroclorofluorcarbonetos (HCFC)",01/01/2008,-
38247900,Outras,13/03/2007,-
38248100,Contendo oxirano (óxido de etileno),01/01/2008,-
38248200,"Contendo polibromobifenilas (PBB), policloroterfenilas (PCT) ou policlorobifenilas (PCB)",01/01/2008,-
38248300,"Contendo fosfato de tris(2,3-dibromopropila)",01/01/2008,-
38249010,Policlorodifenilos líquidos,13/03/2007,-
38249020,Cloroparafinas líquidas,13/03/2007,-
38249030,Preparações desincrustantes,13/03/2007,-
38249040,Preparações enológicas e outras preparações para,13/03/2007,-
38249051,Cal sodada,13/03/2007,-
38249059,Outros,13/03/2007,-
38249060,"Peptizantes (""plastificantes químicos"") para",13/03/2007,-
38249071,"Alquil(metil,etil, n-propil ou ispropil)",13/03/2007,-
38249072,"N,N-dialquil(metil, etil, n-propil ou isopropil)",13/03/2007,-
38249073,"Hidrogenoalquil(metil, etil, n-propil ou",13/03/2007,-
38249074,"Difluoretos de alquil(metil, etil, n-propil ou",13/03/2007,-
38249075,"Hidrogenoalquil(metil, etil, n-propil ou",13/03/2007,-
38249076,"Dihalogenetos de N,N-dialquil(metil, etil,",13/03/2007,-
38249077,"N,N-Dialquil(metil, etil, n-propil ou isopropil)",13/03/2007,-
38249078,"N,N-Dialquil(metil, etil, n-propil ou",13/03/2007,-
38249079,"N,N-Dialquil(metil, etil, n-propil ou isopropil)",13/03/2007,-
38249081,"N,N-Dimetil-2-aminoetanol ou",13/03/2007,-
38249089,Outras,13/03/2007,-
38249091,Óleo fúsel; óleo de Dippel,13/03/2007,-
38249093,Produtos para concentração de minerais,13/03/2007,-
38249094,Misturas constituídas essencialmente por compostos,13/03/2007,-
38249095,"Ácidos naftênicos, seus sais insolúveis em água e seus ésteres",01/01/2008,-
38249099,Outros,13/03/2007,-
38251000,Lixos municipais,13/03/2007,-
38252000,Lamas de tratamento de esgotos,13/03/2007,-
38253000,Lixos clínicos,13/03/2007,-
38254100,Halogenados,13/03/2007,-
38254900,Outros,13/03/2007,-
38255000,"Resíduos de soluções desoxidantes para metais, de",13/03/2007,-
38256100,Contendo principalmente constituintes orgânicos,13/03/2007,-
38256900,Outros,13/03/2007,-
38259000,Outros,13/03/2007,-
39011000,"Polietileno de densidade inferior a 0,94",13/03/2007,-
39012000,"Polietileno de densidade igual ou superior a 0,94",13/03/2007,-
39013000,Copolímeros de etileno e acetato de vinila,13/03/2007,-
39019000,Outros,13/03/2007,-
39021000,Polipropileno,13/03/2007,-
39022000,Poliisobutileno,13/03/2007,-
39023000,Copolímeros de propileno,13/03/2007,-
39029000,Outros,13/03/2007,-
39031100,Expansível,13/03/2007,-
39031910,De uso geral (GPPS),13/03/2007,-
39031990,Outros,13/03/2007,-
39032000,Copolímeros de estireno-acrilonitrila (SAN),13/03/2007,-
39033000,Copolímeros de acrilonitrila-butadieno-estireno,13/03/2007,-
39039010,Polímeros de estireno de alto impacto,13/03/2007,-
39039090,Outros,13/03/2007,-
39041010,Obtido por polimerização em emulsão,13/03/2007,-
39041020,Obtido por polimerização em suspensão,13/03/2007,-
39041090,Outros,13/03/2007,-
39042100,Não plastificado,13/03/2007,-
39042200,Plastificado,13/03/2007,-
39043000,Copolímeros de cloreto de vinila e acetato de,13/03/2007,-
39044000,Outros copolímeros de cloreto de vinila,13/03/2007,-
39045000,Polímeros de cloreto de vinilideno,13/03/2007,-
39046100,Politetrafluoretileno,13/03/2007,-
39046900,Outros,13/03/2007,-
39049000,Outros,13/03/2007,-
39051200,Em dispersão aquosa,13/03/2007,-
39051900,Outros,13/03/2007,-
39052100,Em dispersão aquosa,13/03/2007,-
39052900,Outros,13/03/2007,-
39053000,"Poli(álcool vinílico), mesmo contendo grupos",13/03/2007,-
39059100,Copolímeros,13/03/2007,-
39059900,Outros,13/03/2007,-
39061000,Poli(metacrilato de metila),13/03/2007,-
39069000,Outros,13/03/2007,-
39071000,Poliacetais,13/03/2007,-
39072000,Outros poliéteres,13/03/2007,-
39073000,Resinas epóxidas,13/03/2007,-
39074000,Policarbonatos,13/03/2007,-
39075000,Resinas alquídicas,13/03/2007,-
39076000,Poli(tereftalato de etileno),13/03/2007,-
39077000,Poli(ácido láctico),01/01/2008,-
39079100,Não saturados,13/03/2007,-
39079900,Outros,13/03/2007,-
39081000,"Poliamida -6, -11, -12, -6,6, -6,9, -6,10 ou -6,12",13/03/2007,-
